Cluster,Phase,Day of Date Trap,Cluster.code,ASBs Deployed,Form.Collectionid Check,Form.Sampleid Check,form.DyeFed,form.BloodFed,form.SugarFed,Indoor,Outdoor,Male,Female,An. gambiae,An. funestus
asb194,1,15-Mar-21,194,3,5088926,5137347,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088926,5137348,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088926,5137354,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088926,5137359,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088926,5137384,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088926,5137386,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088926,5137391,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088926,5137395,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088927,5137341,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088927,5137382,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137361,1,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137362,1,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137364,1,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137366,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137367,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137368,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137369,1,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137371,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5088928,5137372,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5137243,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5137244,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5137255,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5137257,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5137258,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5137265,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5137268,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104068,5158896,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137272,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137275,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137277,1,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137288,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137293,1,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137294,1,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137298,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104070,5137300,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136734,0,,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136734,1,,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136735,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136739,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136750,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136751,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136754,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136756,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136757,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136759,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136760,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136887,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136889,0,1,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136891,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136892,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136894,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136896,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136904,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136910,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136912,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136918,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136922,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136924,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136929,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5136931,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5137060,0,0,---,0,1,0,1,,1
asb194,1,15-Mar-21,194,3,5104072,5137068,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5096669,5138510,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5096669,5138513,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5096674,5138542,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5096679,5138527,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5096680,5138516,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5113946,5138531,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5113946,5138537,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5113948,5138521,0,0,---,0,1,0,1,,1
asb13,1,16-Mar-21,13,2,5113948,5138522,1,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5095885,5137934,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5102704,5139797,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5102704,5139837,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5102704,5139842,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5102704,5139858,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5102708,5138879,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5102708,5138894,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5102708,5138909,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107931,5137936,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107931,5138781,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107931,5138783,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107931,5138787,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107933,5138285,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107933,5138287,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107933,5138289,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107933,5138793,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107933,5138794,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107933,5138799,0,0,---,0,1,0,1,,1
asb33,1,16-Mar-21,33,3,5107933,5138803,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089510,5139341,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089510,5139346,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089510,5139348,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089510,5139392,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089512,5147941,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089512,5147942,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089512,5147943,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089512,5147944,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089512,5147948,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089576,5138734,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089578,5147947,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089580,5138733,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089580,5138738,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089580,5138739,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089698,5137907,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089698,5137909,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089698,5137911,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089698,5137912,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089698,5137913,1,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089698,5137914,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139417,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139418,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139419,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139420,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139421,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139422,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139423,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139424,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139425,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139426,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139427,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139428,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139429,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139430,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139431,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139432,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139433,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139434,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139435,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139436,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139437,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139438,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139439,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139440,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139441,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139442,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139443,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139444,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139444,0,,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139446,1,1,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089702,5139447,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137877,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137878,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137879,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137880,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137882,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137883,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137884,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5089704,5137888,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147953,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147954,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147955,0,1,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147957,0,3,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147958,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147959,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147960,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147963,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105072,5147964,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105076,5139285,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105076,5139286,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105076,5139287,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105076,5139288,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105076,5139289,0,1,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105076,5139291,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105076,5139292,1,1,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105083,5138741,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105083,5138742,0,0,---,0,1,0,1,,1
asb45,1,16-Mar-21,45,2,5105083,5138743,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094982,5138689,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094982,5138692,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094982,5138695,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094982,5138696,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094982,5138702,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094982,5138703,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094983,5138727,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094983,5138728,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094983,5138732,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139345,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139349,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139357,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139361,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139381,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139395,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139449,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139450,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139454,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139462,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139463,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139464,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139467,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139473,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139477,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139481,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139486,0,1,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139488,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139489,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5094984,5139492,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139631,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139632,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139633,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139634,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139635,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139636,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139637,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139638,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095044,5139652,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095124,5138417,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095124,5138418,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095124,5138421,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095124,5138425,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095124,5138426,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5095124,5138428,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097630,5139668,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097630,5139673,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097630,5139676,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097630,5139678,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097630,5139679,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097630,5139681,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138430,0,3,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138431,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138432,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138437,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138439,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138440,0,1,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138441,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138443,0,1,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138445,0,1,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138447,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138449,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138450,0,3,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138451,0,1,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138454,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138455,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138456,0,1,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097638,5138459,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097650,5139653,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097650,5139665,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097781,5138709,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097781,5138710,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097781,5138711,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097781,5138715,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097784,5139570,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097784,5139572,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097792,5139551,0,1,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097792,5139579,1,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097792,5139582,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097792,5139594,0,0,---,0,1,0,1,,1
asb77,1,16-Mar-21,77,2,5097792,5139605,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096089,5204137,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096089,5204142,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204109,0,,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204110,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204111,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204112,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204113,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204114,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204115,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204117,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204118,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204120,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204121,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204123,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096091,5204124,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096305,5204781,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096305,5204783,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096305,5204790,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096305,5204792,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096310,5204821,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096310,5204828,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204094,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204098,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204099,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204100,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204101,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204102,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204103,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096313,5204104,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096405,5204774,0,1,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096405,5204776,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096405,5204779,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096405,5204805,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096405,5204829,0,1,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096417,5204822,1,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096417,5204825,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096417,5204826,1,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096417,5204830,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096417,5204832,1,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096417,5204844,1,1,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096427,5204141,1,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096428,5204079,1,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096428,5204082,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096428,5204086,0,0,---,0,1,0,1,,1
asb84,1,16-Mar-21,84,3,5096428,5204087,0,0,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5097824,5139327,0,0,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5097975,5139312,0,0,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5097975,5139315,0,0,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5097975,5139317,0,0,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5097975,5139318,0,0,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5098297,5139308,1,0,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5098297,5139309,0,1,---,0,1,0,1,,1
asb143,1,16-Mar-21,143,2,5098297,5139311,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080819,5138773,0,1,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080819,5138774,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080878,5137633,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080878,5137634,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080878,5137640,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080882,5138746,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080882,5138747,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080882,5138750,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080882,5138752,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080937,5138568,0,0,---,0,1,0,1,,1
asb151,1,16-Mar-21,151,3,5080942,5138766,0,0,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089202,5138348,0,0,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089204,5138334,0,0,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089204,5138335,0,0,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089204,5138407,0,1,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089219,5138208,0,0,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089219,5138211,0,0,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089219,5138217,0,0,---,0,1,0,1,,1
asb158,1,16-Mar-21,158,3,5089219,5138220,0,0,---,0,1,0,1,,1
asb163,1,16-Mar-21,163,2,5080799,5205486,0,1,---,0,1,0,1,,1
asb163,1,16-Mar-21,163,2,5080799,5205487,0,0,---,0,1,0,1,,1
asb163,1,16-Mar-21,163,2,5080799,5205488,0,0,---,0,1,0,1,,1
